# E(GeV)	-Im_Tmatrix(GeV^-2)
4.680000	3.061170e-02
4.690000	3.001380e-02
4.700000	2.942780e-02
4.710000	2.885020e-02
4.720000	2.828620e-02
4.730000	2.773570e-02
4.740000	2.719860e-02
4.750000	2.667500e-02
4.760000	2.616860e-02
4.770000	2.567380e-02
4.780000	2.519070e-02
4.790000	2.471930e-02
4.800000	2.425960e-02
4.810000	2.381660e-02
4.820000	2.338290e-02
4.830000	2.295820e-02
4.840000	2.254280e-02
4.850000	2.213650e-02
4.860000	2.174060e-02
4.870000	2.135330e-02
4.880000	2.097460e-02
4.890000	2.060440e-02
4.900000	2.024290e-02
4.910000	1.989390e-02
4.920000	1.955150e-02
4.930000	1.921560e-02
4.940000	1.888630e-02
4.950000	1.856360e-02
4.960000	1.824740e-02
4.970000	1.793770e-02
4.980000	1.763460e-02
4.990000	1.733810e-02
5.000000	1.704810e-02
5.010000	1.676740e-02
5.020000	1.649190e-02
5.030000	1.622160e-02
5.040000	1.595660e-02
5.050000	1.569680e-02
5.060000	1.544160e-02
5.070000	1.519200e-02
5.080000	1.494790e-02
5.090000	1.470920e-02
5.100000	1.447600e-02
5.110000	1.425070e-02
5.120000	1.402970e-02
5.130000	1.381300e-02
5.140000	1.360060e-02
5.150000	1.339260e-02
5.160000	1.318890e-02
5.170000	1.298960e-02
5.180000	1.279450e-02
5.190000	1.260380e-02
5.200000	1.241730e-02
5.210000	1.223750e-02
5.220000	1.206080e-02
5.230000	1.188720e-02
5.240000	1.171680e-02
5.250000	1.154960e-02
5.260000	1.138550e-02
5.270000	1.122460e-02
5.280000	1.106690e-02
5.290000	1.091220e-02
5.300000	1.076080e-02
5.310000	1.061270e-02
5.320000	1.046770e-02
5.330000	1.032570e-02
5.340000	1.018680e-02
5.350000	1.005090e-02
5.360000	9.919270e-03
5.370000	9.790080e-03
5.380000	9.663290e-03
5.390000	9.538910e-03
5.400000	9.416920e-03
5.410000	9.297620e-03
5.420000	9.180570e-03
5.430000	9.065790e-03
5.440000	8.953270e-03
5.450000	8.843010e-03
5.460000	8.735140e-03
5.470000	8.629460e-03
5.480000	8.525980e-03
5.490000	8.424700e-03
5.500000	8.325610e-03
5.510000	8.230260e-03
5.520000	8.136330e-03
5.530000	8.043840e-03
5.540000	7.952770e-03
5.550000	7.863140e-03
5.560000	7.773750e-03
5.570000	7.686390e-03
5.580000	7.601050e-03
5.590000	7.517740e-03
5.600000	7.436440e-03
5.610000	7.359740e-03
5.620000	7.283780e-03
5.630000	7.208560e-03
5.640000	7.134090e-03
5.650000	7.060350e-03
5.660000	6.986940e-03
5.670000	6.914470e-03
5.680000	6.842970e-03
5.690000	6.772410e-03
5.700000	6.702820e-03
5.710000	6.632900e-03
5.720000	6.564580e-03
5.730000	6.497850e-03
5.740000	6.432710e-03
5.750000	6.369160e-03
5.760000	6.308890e-03
5.770000	6.249360e-03
5.780000	6.190580e-03
5.790000	6.132540e-03
5.800000	6.075250e-03
5.810000	6.018540e-03
5.820000	5.962650e-03
5.830000	5.907590e-03
5.840000	5.853350e-03
5.850000	5.799940e-03
5.860000	5.747610e-03
5.870000	5.695970e-03
5.880000	5.645040e-03
5.890000	5.594800e-03
5.900000	5.545260e-03
5.910000	5.495750e-03
5.920000	5.447280e-03
5.930000	5.399840e-03
5.940000	5.353440e-03
5.950000	5.308080e-03
5.960000	5.264670e-03
5.970000	5.221840e-03
5.980000	5.179580e-03
5.990000	5.137900e-03
6.000000	5.096800e-03
6.010000	5.058540e-03
6.020000	5.019730e-03
6.030000	4.980350e-03
6.040000	4.940420e-03
6.050000	4.899920e-03
6.060000	4.852510e-03
6.070000	4.807720e-03
6.080000	4.765550e-03
6.090000	4.725990e-03
6.100000	4.689060e-03
6.110000	4.660930e-03
6.120000	4.632330e-03
6.130000	4.603250e-03
6.140000	4.573700e-03
6.150000	4.543670e-03
6.160000	4.511490e-03
6.170000	4.479670e-03
6.180000	4.448210e-03
6.190000	4.417120e-03
6.200000	4.386400e-03
6.210000	4.356420e-03
6.220000	4.326620e-03
6.230000	4.296980e-03
6.240000	4.267530e-03
6.250000	4.238240e-03
6.260000	4.207960e-03
6.270000	4.178440e-03
6.280000	4.149670e-03
6.290000	4.121660e-03
6.300000	4.094400e-03
6.310000	4.070920e-03
6.320000	4.046680e-03
6.330000	4.021690e-03
6.340000	3.995940e-03
6.350000	3.969440e-03
6.360000	3.936850e-03
6.370000	3.906170e-03
6.380000	3.877400e-03
6.390000	3.850540e-03
6.400000	3.825580e-03
6.410000	3.807530e-03
6.420000	3.788880e-03
6.430000	3.769650e-03
6.440000	3.749830e-03
6.450000	3.729420e-03
6.460000	3.706820e-03
6.470000	3.684440e-03
6.480000	3.662260e-03
6.490000	3.640290e-03
6.500000	3.618530e-03
6.510000	3.597040e-03
6.520000	3.575730e-03
6.530000	3.554600e-03
6.540000	3.533650e-03
6.550000	3.512880e-03
6.560000	3.492340e-03
6.570000	3.471950e-03
6.580000	3.451720e-03
6.590000	3.431640e-03
6.600000	3.411710e-03
6.610000	3.391950e-03
6.620000	3.372340e-03
6.630000	3.352870e-03
6.640000	3.333550e-03
6.650000	3.314380e-03
6.660000	3.295390e-03
6.670000	3.276530e-03
6.680000	3.257800e-03
6.690000	3.239190e-03
6.700000	3.220710e-03
6.710000	3.202420e-03
6.720000	3.184220e-03
6.730000	3.166120e-03
6.740000	3.148120e-03
6.750000	3.130210e-03
6.760000	3.112280e-03
6.770000	3.094500e-03
6.780000	3.076880e-03
6.790000	3.059410e-03
6.800000	3.042090e-03
6.810000	3.025020e-03
6.820000	3.008060e-03
6.830000	2.991200e-03
6.840000	2.974450e-03
6.850000	2.957800e-03
6.860000	2.941210e-03
6.870000	2.924750e-03
6.880000	2.908430e-03
6.890000	2.892240e-03
6.900000	2.876200e-03
6.910000	2.860290e-03
6.920000	2.844520e-03
6.930000	2.828890e-03
6.940000	2.813380e-03
6.950000	2.798010e-03
6.960000	2.782760e-03
6.970000	2.767650e-03
6.980000	2.752680e-03
6.990000	2.737850e-03
7.000000	2.723160e-03
7.010000	2.708630e-03
7.020000	2.694230e-03
7.030000	2.679960e-03
7.040000	2.665820e-03
7.050000	2.651810e-03
7.060000	2.637930e-03
7.070000	2.624180e-03
7.080000	2.610560e-03
7.090000	2.597070e-03
7.100000	2.583700e-03
7.110000	2.570470e-03
7.120000	2.557360e-03
7.130000	2.544370e-03
7.140000	2.531510e-03
7.150000	2.518770e-03
7.160000	2.506790e-03
7.170000	2.494610e-03
7.180000	2.482240e-03
7.190000	2.469690e-03
7.200000	2.456940e-03
7.210000	2.442170e-03
7.220000	2.428120e-03
7.230000	2.414810e-03
7.240000	2.402220e-03
7.250000	2.390360e-03
7.260000	2.381730e-03
7.270000	2.372580e-03
7.280000	2.362910e-03
7.290000	2.352710e-03
7.300000	2.341980e-03
7.310000	2.328250e-03
7.320000	2.315230e-03
7.330000	2.302930e-03
7.340000	2.291330e-03
7.350000	2.280440e-03
7.360000	2.272140e-03
7.370000	2.263600e-03
7.380000	2.254840e-03
7.390000	2.245860e-03
7.400000	2.236640e-03
7.410000	2.228250e-03
7.420000	2.219100e-03
7.430000	2.209200e-03
7.440000	2.198550e-03
7.450000	2.187150e-03
7.460000	2.170050e-03
7.470000	2.154670e-03
7.480000	2.141010e-03
7.490000	2.129070e-03
7.500000	2.118840e-03
7.510000	2.115300e-03
7.520000	2.110990e-03
7.530000	2.105930e-03
7.540000	2.100100e-03
7.550000	2.093510e-03
7.560000	2.084500e-03
7.570000	2.075560e-03
7.580000	2.066680e-03
7.590000	2.057870e-03
7.600000	2.049130e-03
7.610000	2.040490e-03
7.620000	2.031900e-03
7.630000	2.023360e-03
7.640000	2.014860e-03
7.650000	2.006410e-03
7.660000	1.998000e-03
7.670000	1.989640e-03
7.680000	1.981340e-03
7.690000	1.973090e-03
7.700000	1.964890e-03
7.710000	1.956770e-03
7.720000	1.948690e-03
7.730000	1.940650e-03
7.740000	1.932660e-03
7.750000	1.924710e-03
7.760000	1.916810e-03
7.770000	1.908950e-03
7.780000	1.901130e-03
7.790000	1.893350e-03
7.800000	1.885610e-03
7.810000	1.877910e-03
7.820000	1.870250e-03
7.830000	1.862620e-03
7.840000	1.855040e-03
7.850000	1.847480e-03
7.860000	1.839960e-03
7.870000	1.832480e-03
7.880000	1.825040e-03
7.890000	1.817640e-03
7.900000	1.810280e-03
7.910000	1.802970e-03
7.920000	1.795690e-03
7.930000	1.788440e-03
7.940000	1.781230e-03
7.950000	1.774060e-03
7.960000	1.766910e-03
7.970000	1.759800e-03
7.980000	1.752730e-03
7.990000	1.745700e-03
8.000000	1.738710e-03
