# E(GeV)	Re_Tmatrix(GeV^-2)
6.570000	-3.067470e+00
6.580000	-3.067720e+00
6.590000	-3.067970e+00
6.600000	-3.068210e+00
6.610000	-3.068460e+00
6.620000	-3.068700e+00
6.630000	-3.068950e+00
6.640000	-3.069190e+00
6.650000	-3.069430e+00
6.660000	-3.069670e+00
6.670000	-3.069900e+00
6.680000	-3.070140e+00
6.690000	-3.070380e+00
6.700000	-3.070610e+00
6.710000	-3.070850e+00
6.720000	-3.071080e+00
6.730000	-3.071310e+00
6.740000	-3.071540e+00
6.750000	-3.071770e+00
6.760000	-3.072000e+00
6.770000	-3.072220e+00
6.780000	-3.072450e+00
6.790000	-3.072670e+00
6.800000	-3.072900e+00
6.810000	-3.073120e+00
6.820000	-3.073340e+00
6.830000	-3.073560e+00
6.840000	-3.073780e+00
6.850000	-3.074000e+00
6.860000	-3.074220e+00
6.870000	-3.074440e+00
6.880000	-3.074650e+00
6.890000	-3.074870e+00
6.900000	-3.075080e+00
6.910000	-3.075290e+00
6.920000	-3.075500e+00
6.930000	-3.075710e+00
6.940000	-3.075920e+00
6.950000	-3.076130e+00
6.960000	-3.076340e+00
6.970000	-3.076550e+00
6.980000	-3.076760e+00
6.990000	-3.076960e+00
7.000000	-3.077170e+00
7.010000	-3.077370e+00
7.020000	-3.077570e+00
7.030000	-3.077770e+00
7.040000	-3.077970e+00
7.050000	-3.078170e+00
7.060000	-3.078370e+00
7.070000	-3.078570e+00
7.080000	-3.078770e+00
7.090000	-3.078960e+00
7.100000	-3.079160e+00
7.110000	-3.079360e+00
7.120000	-3.079550e+00
7.130000	-3.079740e+00
7.140000	-3.079940e+00
7.150000	-3.080130e+00
7.160000	-3.080320e+00
7.170000	-3.080510e+00
7.180000	-3.080700e+00
7.190000	-3.080890e+00
7.200000	-3.081080e+00
7.210000	-3.081260e+00
7.220000	-3.081450e+00
7.230000	-3.081630e+00
7.240000	-3.081820e+00
7.250000	-3.082000e+00
7.260000	-3.082190e+00
7.270000	-3.082370e+00
7.280000	-3.082550e+00
7.290000	-3.082730e+00
7.300000	-3.082910e+00
7.310000	-3.083090e+00
7.320000	-3.083270e+00
7.330000	-3.083450e+00
7.340000	-3.083620e+00
7.350000	-3.083800e+00
7.360000	-3.083980e+00
7.370000	-3.084150e+00
7.380000	-3.084330e+00
7.390000	-3.084500e+00
7.400000	-3.084670e+00
7.410000	-3.084840e+00
7.420000	-3.085020e+00
7.430000	-3.085190e+00
7.440000	-3.085360e+00
7.450000	-3.085530e+00
7.460000	-3.085700e+00
7.470000	-3.085860e+00
7.480000	-3.086030e+00
7.490000	-3.086200e+00
7.500000	-3.086360e+00
7.510000	-3.086530e+00
7.520000	-3.086690e+00
7.530000	-3.086860e+00
7.540000	-3.087020e+00
7.550000	-3.087180e+00
7.560000	-3.087350e+00
7.570000	-3.087510e+00
7.580000	-3.087670e+00
7.590000	-3.087830e+00
7.600000	-3.087990e+00
7.610000	-3.088150e+00
7.620000	-3.088300e+00
7.630000	-3.088460e+00
7.640000	-3.088620e+00
7.650000	-3.088780e+00
7.660000	-3.088940e+00
7.670000	-3.089100e+00
7.680000	-3.089260e+00
7.690000	-3.089410e+00
7.700000	-3.089570e+00
7.710000	-3.089720e+00
7.720000	-3.089870e+00
7.730000	-3.090010e+00
7.740000	-3.090160e+00
7.750000	-3.090310e+00
7.760000	-3.090460e+00
7.770000	-3.090610e+00
7.780000	-3.090760e+00
7.790000	-3.090910e+00
7.800000	-3.091050e+00
7.810000	-3.091200e+00
7.820000	-3.091350e+00
7.830000	-3.091490e+00
7.840000	-3.091640e+00
7.850000	-3.091790e+00
7.860000	-3.091930e+00
7.870000	-3.092080e+00
7.880000	-3.092230e+00
7.890000	-3.092370e+00
7.900000	-3.092510e+00
7.910000	-3.092650e+00
7.920000	-3.092790e+00
7.930000	-3.092930e+00
7.940000	-3.093070e+00
7.950000	-3.093210e+00
7.960000	-3.093350e+00
7.970000	-3.093490e+00
7.980000	-3.093630e+00
7.990000	-3.093760e+00
8.000000	-3.093900e+00
