# E(GeV)	-Im_Tmatrix(GeV^-2)
5.600000	1.761280e-02
5.610000	1.737620e-02
5.620000	1.714300e-02
5.630000	1.691340e-02
5.640000	1.668720e-02
5.650000	1.646450e-02
5.660000	1.624630e-02
5.670000	1.603100e-02
5.680000	1.581880e-02
5.690000	1.560960e-02
5.700000	1.540330e-02
5.710000	1.520010e-02
5.720000	1.499980e-02
5.730000	1.480260e-02
5.740000	1.460830e-02
5.750000	1.441700e-02
5.760000	1.422950e-02
5.770000	1.404470e-02
5.780000	1.386240e-02
5.790000	1.368270e-02
5.800000	1.350560e-02
5.810000	1.333120e-02
5.820000	1.315940e-02
5.830000	1.299010e-02
5.840000	1.282340e-02
5.850000	1.265910e-02
5.860000	1.249790e-02
5.870000	1.233900e-02
5.880000	1.218240e-02
5.890000	1.202800e-02
5.900000	1.187590e-02
5.910000	1.172630e-02
5.920000	1.157890e-02
5.930000	1.143360e-02
5.940000	1.129040e-02
5.950000	1.114950e-02
5.960000	1.101110e-02
5.970000	1.087460e-02
5.980000	1.074010e-02
5.990000	1.060760e-02
6.000000	1.047700e-02
6.010000	1.034870e-02
6.020000	1.022230e-02
6.030000	1.009760e-02
6.040000	9.974640e-03
6.050000	9.853490e-03
6.060000	9.734210e-03
6.070000	9.616670e-03
6.080000	9.500860e-03
6.090000	9.386780e-03
6.100000	9.274440e-03
6.110000	9.164210e-03
6.120000	9.055520e-03
6.130000	8.948390e-03
6.140000	8.842810e-03
6.150000	8.738780e-03
6.160000	8.636600e-03
6.170000	8.535820e-03
6.180000	8.436450e-03
6.190000	8.338480e-03
6.200000	8.241910e-03
6.210000	8.146930e-03
6.220000	8.053260e-03
6.230000	7.960900e-03
6.240000	7.869860e-03
6.250000	7.780140e-03
6.260000	7.691960e-03
6.270000	7.604990e-03
6.280000	7.519220e-03
6.290000	7.434650e-03
6.300000	7.351290e-03
6.310000	7.269280e-03
6.320000	7.188400e-03
6.330000	7.108650e-03
6.340000	7.030030e-03
6.350000	6.952540e-03
6.360000	6.876460e-03
6.370000	6.801370e-03
6.380000	6.727280e-03
6.390000	6.654170e-03
6.400000	6.582060e-03
6.410000	6.511020e-03
6.420000	6.440930e-03
6.430000	6.371790e-03
6.440000	6.303610e-03
6.450000	6.236380e-03
6.460000	6.170180e-03
6.470000	6.104890e-03
6.480000	6.040530e-03
6.490000	5.977080e-03
6.500000	5.914550e-03
6.510000	5.853210e-03
6.520000	5.792660e-03
6.530000	5.732890e-03
6.540000	5.673900e-03
6.550000	5.615710e-03
6.560000	5.558320e-03
6.570000	5.501700e-03
6.580000	5.445870e-03
6.590000	5.390810e-03
6.600000	5.336530e-03
6.610000	5.283280e-03
6.620000	5.230680e-03
6.630000	5.178740e-03
6.640000	5.127450e-03
6.650000	5.076820e-03
6.660000	5.026890e-03
6.670000	4.977590e-03
6.680000	4.928920e-03
6.690000	4.880890e-03
6.700000	4.833490e-03
6.710000	4.786770e-03
6.720000	4.740660e-03
6.730000	4.695170e-03
6.740000	4.650290e-03
6.750000	4.606030e-03
6.760000	4.562540e-03
6.770000	4.519580e-03
6.780000	4.477170e-03
6.790000	4.435290e-03
6.800000	4.393940e-03
6.810000	4.353240e-03
6.820000	4.313030e-03
6.830000	4.273290e-03
6.840000	4.234040e-03
6.850000	4.195270e-03
6.860000	4.157050e-03
6.870000	4.119280e-03
6.880000	4.081960e-03
6.890000	4.045100e-03
6.900000	4.008690e-03
6.910000	3.972710e-03
6.920000	3.937200e-03
6.930000	3.902150e-03
6.940000	3.867560e-03
6.950000	3.833420e-03
6.960000	3.799930e-03
6.970000	3.766800e-03
6.980000	3.734050e-03
6.990000	3.701680e-03
7.000000	3.669680e-03
7.010000	3.637960e-03
7.020000	3.606660e-03
