# E(GeV)	Re_Tmatrix(GeV^-2)
4.680000	-6.817700e+00
4.690000	-6.825560e+00
4.700000	-6.833400e+00
4.710000	-6.841210e+00
4.720000	-6.849000e+00
4.730000	-6.856750e+00
4.740000	-6.864470e+00
4.750000	-6.872160e+00
4.760000	-6.879840e+00
4.770000	-6.887470e+00
4.780000	-6.895070e+00
4.790000	-6.902620e+00
4.800000	-6.910140e+00
4.810000	-6.917600e+00
4.820000	-6.925030e+00
4.830000	-6.932420e+00
4.840000	-6.939780e+00
4.850000	-6.947090e+00
4.860000	-6.954370e+00
4.870000	-6.961610e+00
4.880000	-6.968800e+00
4.890000	-6.975970e+00
4.900000	-6.983090e+00
4.910000	-6.990180e+00
4.920000	-6.997220e+00
4.930000	-7.004230e+00
4.940000	-7.011200e+00
4.950000	-7.018130e+00
4.960000	-7.025030e+00
4.970000	-7.031880e+00
4.980000	-7.038690e+00
4.990000	-7.045460e+00
5.000000	-7.052190e+00
5.010000	-7.058880e+00
5.020000	-7.065530e+00
5.030000	-7.072130e+00
5.040000	-7.078690e+00
5.050000	-7.085210e+00
5.060000	-7.091690e+00
5.070000	-7.098120e+00
5.080000	-7.104520e+00
5.090000	-7.110880e+00
5.100000	-7.117190e+00
5.110000	-7.123470e+00
5.120000	-7.129710e+00
5.130000	-7.135910e+00
5.140000	-7.142060e+00
5.150000	-7.148180e+00
5.160000	-7.154240e+00
5.170000	-7.160270e+00
5.180000	-7.166260e+00
5.190000	-7.172210e+00
5.200000	-7.178120e+00
5.210000	-7.183990e+00
5.220000	-7.189820e+00
5.230000	-7.195610e+00
5.240000	-7.201360e+00
5.250000	-7.207060e+00
5.260000	-7.212690e+00
5.270000	-7.218300e+00
5.280000	-7.223870e+00
5.290000	-7.229410e+00
5.300000	-7.234910e+00
5.310000	-7.240400e+00
5.320000	-7.245850e+00
5.330000	-7.251260e+00
5.340000	-7.256630e+00
5.350000	-7.261960e+00
5.360000	-7.267240e+00
5.370000	-7.272480e+00
5.380000	-7.277680e+00
5.390000	-7.282850e+00
5.400000	-7.287980e+00
5.410000	-7.293070e+00
5.420000	-7.298120e+00
5.430000	-7.303140e+00
5.440000	-7.308120e+00
5.450000	-7.313070e+00
5.460000	-7.317990e+00
5.470000	-7.322860e+00
5.480000	-7.327710e+00
5.490000	-7.332510e+00
5.500000	-7.337290e+00
5.510000	-7.342020e+00
5.520000	-7.346720e+00
5.530000	-7.351390e+00
5.540000	-7.356020e+00
5.550000	-7.360620e+00
5.560000	-7.365180e+00
5.570000	-7.369710e+00
5.580000	-7.374210e+00
5.590000	-7.378670e+00
5.600000	-7.383110e+00
5.610000	-7.387520e+00
5.620000	-7.391890e+00
5.630000	-7.396240e+00
5.640000	-7.400550e+00
5.650000	-7.404830e+00
5.660000	-7.409070e+00
5.670000	-7.413290e+00
5.680000	-7.417470e+00
5.690000	-7.421630e+00
5.700000	-7.425750e+00
5.710000	-7.429850e+00
5.720000	-7.433920e+00
5.730000	-7.437960e+00
5.740000	-7.441970e+00
5.750000	-7.445950e+00
5.760000	-7.449890e+00
5.770000	-7.453810e+00
5.780000	-7.457700e+00
5.790000	-7.461560e+00
5.800000	-7.465400e+00
5.810000	-7.469210e+00
5.820000	-7.473000e+00
5.830000	-7.476760e+00
5.840000	-7.480490e+00
5.850000	-7.484190e+00
5.860000	-7.487870e+00
5.870000	-7.491520e+00
5.880000	-7.495140e+00
5.890000	-7.498740e+00
5.900000	-7.502320e+00
5.910000	-7.505860e+00
5.920000	-7.509390e+00
5.930000	-7.512890e+00
5.940000	-7.516360e+00
5.950000	-7.519810e+00
5.960000	-7.523240e+00
5.970000	-7.526640e+00
5.980000	-7.530020e+00
5.990000	-7.533380e+00
6.000000	-7.536710e+00
6.010000	-7.540020e+00
6.020000	-7.543300e+00
6.030000	-7.546560e+00
6.040000	-7.549800e+00
6.050000	-7.553020e+00
6.060000	-7.556220e+00
6.070000	-7.559390e+00
6.080000	-7.562550e+00
6.090000	-7.565680e+00
6.100000	-7.568790e+00
6.110000	-7.571870e+00
6.120000	-7.574930e+00
6.130000	-7.577970e+00
6.140000	-7.580990e+00
6.150000	-7.584000e+00
6.160000	-7.587130e+00
6.170000	-7.590160e+00
6.180000	-7.593110e+00
6.190000	-7.595970e+00
6.200000	-7.598740e+00
6.210000	-7.600990e+00
6.220000	-7.603360e+00
6.230000	-7.605860e+00
6.240000	-7.608480e+00
6.250000	-7.611240e+00
6.260000	-7.614550e+00
6.270000	-7.617780e+00
6.280000	-7.620910e+00
6.290000	-7.623950e+00
6.300000	-7.626910e+00
6.310000	-7.629620e+00
6.320000	-7.632320e+00
6.330000	-7.635000e+00
6.340000	-7.637670e+00
6.350000	-7.640310e+00
6.360000	-7.642940e+00
6.370000	-7.645550e+00
6.380000	-7.648150e+00
6.390000	-7.650720e+00
6.400000	-7.653290e+00
6.410000	-7.655830e+00
6.420000	-7.658350e+00
6.430000	-7.660870e+00
6.440000	-7.663360e+00
6.450000	-7.665840e+00
6.460000	-7.668310e+00
6.470000	-7.670750e+00
6.480000	-7.673180e+00
6.490000	-7.675590e+00
6.500000	-7.677990e+00
6.510000	-7.680320e+00
6.520000	-7.682660e+00
6.530000	-7.685000e+00
6.540000	-7.687330e+00
6.550000	-7.689660e+00
6.560000	-7.692030e+00
6.570000	-7.694370e+00
6.580000	-7.696700e+00
6.590000	-7.699010e+00
6.600000	-7.701290e+00
6.610000	-7.703540e+00
6.620000	-7.705780e+00
6.630000	-7.708000e+00
6.640000	-7.710220e+00
6.650000	-7.712420e+00
6.660000	-7.714610e+00
6.670000	-7.716780e+00
6.680000	-7.718950e+00
6.690000	-7.721100e+00
6.700000	-7.723240e+00
6.710000	-7.725480e+00
6.720000	-7.727640e+00
6.730000	-7.729750e+00
6.740000	-7.731780e+00
6.750000	-7.733750e+00
6.760000	-7.735310e+00
6.770000	-7.736970e+00
6.780000	-7.738740e+00
6.790000	-7.740610e+00
6.800000	-7.742570e+00
6.810000	-7.744980e+00
6.820000	-7.747310e+00
6.830000	-7.749580e+00
6.840000	-7.751790e+00
6.850000	-7.753920e+00
6.860000	-7.755880e+00
6.870000	-7.757830e+00
6.880000	-7.759760e+00
6.890000	-7.761690e+00
