# E(GeV)	Re_Tmatrix(GeV^-2)
5.180000	-5.038170e+00
5.190000	-5.042060e+00
5.200000	-5.045930e+00
5.210000	-5.049790e+00
5.220000	-5.053630e+00
5.230000	-5.057460e+00
5.240000	-5.061280e+00
5.250000	-5.065080e+00
5.260000	-5.068880e+00
5.270000	-5.072660e+00
5.280000	-5.076420e+00
5.290000	-5.080160e+00
5.300000	-5.083890e+00
5.310000	-5.087600e+00
5.320000	-5.091290e+00
5.330000	-5.094970e+00
5.340000	-5.098630e+00
5.350000	-5.102280e+00
5.360000	-5.105910e+00
5.370000	-5.109530e+00
5.380000	-5.113130e+00
5.390000	-5.116710e+00
5.400000	-5.120270e+00
5.410000	-5.123820e+00
5.420000	-5.127340e+00
5.430000	-5.130850e+00
5.440000	-5.134340e+00
5.450000	-5.137810e+00
5.460000	-5.141270e+00
5.470000	-5.144710e+00
5.480000	-5.148130e+00
5.490000	-5.151530e+00
5.500000	-5.154920e+00
5.510000	-5.158280e+00
5.520000	-5.161640e+00
5.530000	-5.164970e+00
5.540000	-5.168290e+00
5.550000	-5.171590e+00
5.560000	-5.174870e+00
5.570000	-5.178140e+00
5.580000	-5.181390e+00
5.590000	-5.184620e+00
5.600000	-5.187830e+00
5.610000	-5.191020e+00
5.620000	-5.194200e+00
5.630000	-5.197360e+00
5.640000	-5.200500e+00
5.650000	-5.203620e+00
5.660000	-5.206730e+00
5.670000	-5.209810e+00
5.680000	-5.212880e+00
5.690000	-5.215940e+00
5.700000	-5.218980e+00
5.710000	-5.222000e+00
5.720000	-5.225010e+00
5.730000	-5.227990e+00
5.740000	-5.230960e+00
5.750000	-5.233910e+00
5.760000	-5.236860e+00
5.770000	-5.239780e+00
5.780000	-5.242680e+00
5.790000	-5.245560e+00
5.800000	-5.248400e+00
5.810000	-5.251180e+00
5.820000	-5.253960e+00
5.830000	-5.256730e+00
5.840000	-5.259510e+00
5.850000	-5.262280e+00
5.860000	-5.265110e+00
5.870000	-5.267910e+00
5.880000	-5.270680e+00
5.890000	-5.273430e+00
5.900000	-5.276160e+00
5.910000	-5.278840e+00
5.920000	-5.281510e+00
5.930000	-5.284170e+00
5.940000	-5.286800e+00
5.950000	-5.289420e+00
5.960000	-5.292040e+00
5.970000	-5.294630e+00
5.980000	-5.297200e+00
5.990000	-5.299760e+00
6.000000	-5.302290e+00
6.010000	-5.304790e+00
6.020000	-5.307280e+00
6.030000	-5.309770e+00
6.040000	-5.312240e+00
6.050000	-5.314700e+00
6.060000	-5.317180e+00
6.070000	-5.319640e+00
6.080000	-5.322070e+00
6.090000	-5.324500e+00
6.100000	-5.326900e+00
6.110000	-5.329280e+00
6.120000	-5.331650e+00
6.130000	-5.334000e+00
6.140000	-5.336330e+00
6.150000	-5.338660e+00
6.160000	-5.340960e+00
6.170000	-5.343260e+00
6.180000	-5.345540e+00
6.190000	-5.347800e+00
6.200000	-5.350050e+00
6.210000	-5.352290e+00
6.220000	-5.354520e+00
6.230000	-5.356730e+00
6.240000	-5.358930e+00
6.250000	-5.361110e+00
6.260000	-5.363280e+00
6.270000	-5.365440e+00
6.280000	-5.367590e+00
6.290000	-5.369720e+00
6.300000	-5.371840e+00
6.310000	-5.373950e+00
6.320000	-5.376040e+00
6.330000	-5.378130e+00
6.340000	-5.380190e+00
6.350000	-5.382250e+00
6.360000	-5.384290e+00
6.370000	-5.386330e+00
6.380000	-5.388350e+00
6.390000	-5.390350e+00
6.400000	-5.392350e+00
6.410000	-5.394330e+00
6.420000	-5.396300e+00
6.430000	-5.398270e+00
6.440000	-5.400210e+00
6.450000	-5.402150e+00
6.460000	-5.404080e+00
6.470000	-5.405990e+00
6.480000	-5.407890e+00
6.490000	-5.409780e+00
6.500000	-5.411670e+00
6.510000	-5.413540e+00
6.520000	-5.415400e+00
6.530000	-5.417240e+00
6.540000	-5.419080e+00
6.550000	-5.420910e+00
6.560000	-5.422720e+00
6.570000	-5.424520e+00
6.580000	-5.426310e+00
6.590000	-5.428090e+00
6.600000	-5.429870e+00
6.610000	-5.431630e+00
6.620000	-5.433380e+00
6.630000	-5.435130e+00
6.640000	-5.436860e+00
6.650000	-5.438580e+00
6.660000	-5.440300e+00
6.670000	-5.442000e+00
6.680000	-5.443700e+00
6.690000	-5.445380e+00
6.700000	-5.447060e+00
6.710000	-5.448730e+00
6.720000	-5.450390e+00
6.730000	-5.452040e+00
6.740000	-5.453680e+00
6.750000	-5.455310e+00
6.760000	-5.456930e+00
6.770000	-5.458540e+00
6.780000	-5.460140e+00
6.790000	-5.461740e+00
6.800000	-5.463320e+00
6.810000	-5.464890e+00
6.820000	-5.466460e+00
6.830000	-5.468020e+00
6.840000	-5.469560e+00
6.850000	-5.471100e+00
6.860000	-5.472640e+00
6.870000	-5.474160e+00
6.880000	-5.475670e+00
6.890000	-5.477180e+00
6.900000	-5.478680e+00
6.910000	-5.480170e+00
6.920000	-5.481650e+00
6.930000	-5.483120e+00
6.940000	-5.484580e+00
6.950000	-5.486040e+00
6.960000	-5.487490e+00
6.970000	-5.488930e+00
6.980000	-5.490370e+00
6.990000	-5.491790e+00
7.000000	-5.493210e+00
7.010000	-5.494620e+00
7.020000	-5.496020e+00
7.030000	-5.497420e+00
7.040000	-5.498810e+00
7.050000	-5.500190e+00
7.060000	-5.501560e+00
7.070000	-5.502920e+00
7.080000	-5.504280e+00
7.090000	-5.505630e+00
7.100000	-5.506980e+00
7.110000	-5.508320e+00
7.120000	-5.509650e+00
7.130000	-5.510970e+00
7.140000	-5.512290e+00
7.150000	-5.513600e+00
7.160000	-5.514900e+00
7.170000	-5.516200e+00
7.180000	-5.517490e+00
7.190000	-5.518770e+00
7.200000	-5.520050e+00
7.210000	-5.521320e+00
7.220000	-5.522580e+00
7.230000	-5.523830e+00
7.240000	-5.525080e+00
7.250000	-5.526330e+00
7.260000	-5.527560e+00
7.270000	-5.528790e+00
7.280000	-5.530020e+00
7.290000	-5.531240e+00
7.300000	-5.532450e+00
7.310000	-5.533660e+00
7.320000	-5.534860e+00
7.330000	-5.536050e+00
7.340000	-5.537240e+00
7.350000	-5.538430e+00
7.360000	-5.539600e+00
7.370000	-5.540780e+00
7.380000	-5.541940e+00
7.390000	-5.543100e+00
7.400000	-5.544260e+00
7.410000	-5.545400e+00
7.420000	-5.546550e+00
7.430000	-5.547680e+00
7.440000	-5.548810e+00
7.450000	-5.549940e+00
7.460000	-5.551060e+00
7.470000	-5.552180e+00
7.480000	-5.553290e+00
7.490000	-5.554390e+00
7.500000	-5.555490e+00
7.510000	-5.556590e+00
7.520000	-5.557680e+00
7.530000	-5.558760e+00
7.540000	-5.559840e+00
7.550000	-5.560910e+00
7.560000	-5.561980e+00
7.570000	-5.563040e+00
7.580000	-5.564100e+00
7.590000	-5.565160e+00
7.600000	-5.566200e+00
7.610000	-5.567250e+00
7.620000	-5.568290e+00
7.630000	-5.569320e+00
7.640000	-5.570350e+00
7.650000	-5.571380e+00
7.660000	-5.572390e+00
7.670000	-5.573410e+00
7.680000	-5.574420e+00
7.690000	-5.575430e+00
7.700000	-5.576430e+00
7.710000	-5.577430e+00
7.720000	-5.578420e+00
7.730000	-5.579410e+00
7.740000	-5.580400e+00
7.750000	-5.581380e+00
7.760000	-5.582350e+00
7.770000	-5.583320e+00
7.780000	-5.584280e+00
7.790000	-5.585240e+00
7.800000	-5.586190e+00
7.810000	-5.587150e+00
7.820000	-5.588100e+00
7.830000	-5.589040e+00
7.840000	-5.589980e+00
7.850000	-5.590920e+00
7.860000	-5.591850e+00
7.870000	-5.592770e+00
7.880000	-5.593700e+00
7.890000	-5.594620e+00
7.900000	-5.595530e+00
7.910000	-5.596440e+00
7.920000	-5.597350e+00
7.930000	-5.598250e+00
7.940000	-5.599150e+00
7.950000	-5.600050e+00
7.960000	-5.600940e+00
7.970000	-5.601830e+00
7.980000	-5.602710e+00
7.990000	-5.603590e+00
8.000000	-5.604470e+00
