# omega(GeV)	rho(GeV^-1)
4.220000	6.278110e-04
4.225000	6.215290e-04
4.230000	6.153200e-04
4.235000	6.091850e-04
4.240000	6.031230e-04
4.245000	5.971320e-04
4.250000	5.912130e-04
4.255000	5.853780e-04
4.260000	5.796100e-04
4.265000	5.739080e-04
4.270000	5.682720e-04
4.275000	5.627010e-04
4.280000	5.571950e-04
4.285000	5.517520e-04
4.290000	5.463730e-04
4.295000	5.410570e-04
4.300000	5.358030e-04
4.305000	5.306230e-04
4.310000	5.255020e-04
4.315000	5.204380e-04
4.320000	5.154320e-04
4.325000	5.104820e-04
4.330000	5.055890e-04
4.335000	5.007520e-04
4.340000	4.959700e-04
4.345000	4.912430e-04
4.350000	4.865710e-04
4.355000	4.819520e-04
4.360000	4.773860e-04
4.365000	4.728740e-04
4.370000	4.684140e-04
4.375000	4.640060e-04
4.380000	4.596500e-04
4.385000	4.553450e-04
4.390000	4.510910e-04
4.395000	4.468870e-04
4.400000	4.427330e-04
4.405000	4.386500e-04
4.410000	4.346120e-04
4.415000	4.306170e-04
4.420000	4.266660e-04
4.425000	4.227570e-04
4.430000	4.188910e-04
4.435000	4.150670e-04
4.440000	4.112850e-04
4.445000	4.075450e-04
4.450000	4.038460e-04
4.455000	4.001900e-04
4.460000	3.965730e-04
4.465000	3.929970e-04
4.470000	3.894590e-04
4.475000	3.859610e-04
4.480000	3.825010e-04
4.485000	3.790790e-04
4.490000	3.756950e-04
4.495000	3.723490e-04
4.500000	3.690400e-04
4.505000	3.657710e-04
4.510000	3.625380e-04
4.515000	3.593410e-04
4.520000	3.561790e-04
4.525000	3.530530e-04
4.530000	3.499610e-04
4.535000	3.469040e-04
4.540000	3.438820e-04
4.545000	3.408930e-04
4.550000	3.379380e-04
4.555000	3.350300e-04
4.560000	3.321530e-04
4.565000	3.293050e-04
4.570000	3.264870e-04
4.575000	3.236980e-04
4.580000	3.209380e-04
4.585000	3.182080e-04
4.590000	3.155050e-04
4.595000	3.128320e-04
4.600000	3.101860e-04
4.605000	3.075700e-04
4.610000	3.049810e-04
4.615000	3.024190e-04
4.620000	2.998840e-04
4.625000	2.973770e-04
4.630000	2.948960e-04
4.635000	2.924410e-04
4.640000	2.900130e-04
4.645000	2.876110e-04
4.650000	2.852350e-04
4.655000	2.832350e-04
4.660000	2.811810e-04
4.665000	2.790730e-04
4.670000	2.769120e-04
4.675000	2.746970e-04
4.680000	2.724300e-04
4.685000	2.701110e-04
4.690000	2.677410e-04
4.695000	2.653200e-04
4.700000	2.628480e-04
4.705000	2.596550e-04
4.710000	2.565650e-04
4.715000	2.535780e-04
4.720000	2.506920e-04
4.725000	2.479070e-04
4.730000	2.452220e-04
4.735000	2.426350e-04
4.740000	2.401470e-04
4.745000	2.377570e-04
4.750000	2.354620e-04
4.755000	2.335980e-04
4.760000	2.317530e-04
4.765000	2.299270e-04
4.770000	2.281190e-04
4.775000	2.263290e-04
4.780000	2.245580e-04
4.785000	2.228050e-04
4.790000	2.210700e-04
4.795000	2.193530e-04
4.800000	2.176530e-04
4.805000	2.159760e-04
4.810000	2.143150e-04
4.815000	2.126700e-04
4.820000	2.110410e-04
4.825000	2.094290e-04
4.830000	2.078330e-04
4.835000	2.062520e-04
4.840000	2.046870e-04
4.845000	2.031380e-04
4.850000	2.016050e-04
4.855000	2.000890e-04
4.860000	1.985880e-04
4.865000	1.971010e-04
4.870000	1.956290e-04
4.875000	1.941720e-04
4.880000	1.927280e-04
4.885000	1.912990e-04
4.890000	1.898840e-04
4.895000	1.884830e-04
4.900000	1.870960e-04
4.905000	1.857260e-04
4.910000	1.843680e-04
4.915000	1.830240e-04
4.920000	1.816920e-04
4.925000	1.803730e-04
4.930000	1.790670e-04
4.935000	1.777740e-04
4.940000	1.764930e-04
4.945000	1.752240e-04
4.950000	1.739680e-04
4.955000	1.726910e-04
4.960000	1.714210e-04
4.965000	1.701560e-04
4.970000	1.688990e-04
4.975000	1.676470e-04
4.980000	1.664020e-04
4.985000	1.651620e-04
4.990000	1.639290e-04
4.995000	1.627030e-04
5.000000	1.614820e-04
5.005000	1.599810e-04
5.010000	1.579040e-04
5.015000	1.558550e-04
5.020000	1.538320e-04
5.025000	1.518370e-04
5.030000	1.498680e-04
5.035000	1.479250e-04
5.040000	1.460090e-04
5.045000	1.441170e-04
5.050000	1.422510e-04
5.055000	1.404090e-04
5.060000	1.385920e-04
5.065000	1.367980e-04
5.070000	1.350290e-04
5.075000	1.332830e-04
5.080000	1.315600e-04
5.085000	1.298590e-04
5.090000	1.281820e-04
5.095000	1.265260e-04
5.100000	1.248920e-04
5.105000	1.232800e-04
5.110000	1.216890e-04
5.115000	1.201200e-04
5.120000	1.185700e-04
5.125000	1.170420e-04
5.130000	1.155330e-04
5.135000	1.140440e-04
5.140000	1.125750e-04
5.145000	1.111260e-04
5.150000	1.096950e-04
5.155000	1.082830e-04
5.160000	1.068900e-04
5.165000	1.055150e-04
5.170000	1.041580e-04
5.175000	1.028190e-04
5.180000	1.014980e-04
5.185000	1.001930e-04
5.190000	9.890650e-05
5.195000	9.763640e-05
5.200000	9.638290e-05
5.205000	9.514600e-05
5.210000	9.392520e-05
5.215000	9.272040e-05
5.220000	9.153140e-05
5.225000	9.035800e-05
5.230000	8.919990e-05
5.235000	8.805700e-05
5.240000	8.692910e-05
5.245000	8.581590e-05
5.250000	8.471720e-05
5.255000	8.363300e-05
5.260000	8.256290e-05
5.265000	8.150670e-05
5.270000	8.046440e-05
5.275000	7.943570e-05
5.280000	7.842030e-05
5.285000	7.741830e-05
5.290000	7.642930e-05
5.295000	7.545320e-05
5.300000	7.448980e-05
5.305000	7.353900e-05
5.310000	7.260050e-05
5.315000	7.167430e-05
5.320000	7.076020e-05
5.325000	6.985790e-05
5.330000	6.896740e-05
5.335000	6.808840e-05
5.340000	6.722090e-05
5.345000	6.636460e-05
5.350000	6.551950e-05
5.355000	6.468540e-05
5.360000	6.386210e-05
5.365000	6.304940e-05
5.370000	6.224740e-05
5.375000	6.145570e-05
5.380000	6.067430e-05
5.385000	5.990300e-05
5.390000	5.914170e-05
5.395000	5.839030e-05
5.400000	5.764860e-05
5.405000	5.691660e-05
5.410000	5.619400e-05
5.415000	5.548070e-05
5.420000	5.477670e-05
5.425000	5.408180e-05
5.430000	5.339590e-05
5.435000	5.271880e-05
5.440000	5.205050e-05
5.445000	5.139090e-05
5.450000	5.073970e-05
5.455000	5.009700e-05
5.460000	4.946250e-05
5.465000	4.883630e-05
5.470000	4.821810e-05
5.475000	4.760790e-05
5.480000	4.700550e-05
5.485000	4.641100e-05
5.490000	4.582400e-05
5.495000	4.524470e-05
5.500000	4.467280e-05
5.505000	4.410830e-05
5.510000	4.355100e-05
5.515000	4.300090e-05
5.520000	4.245790e-05
5.525000	4.192190e-05
5.530000	4.139280e-05
5.535000	4.087040e-05
5.540000	4.035480e-05
5.545000	3.984580e-05
5.550000	3.934340e-05
5.555000	3.884740e-05
5.560000	3.835770e-05
5.565000	3.787440e-05
5.570000	3.739720e-05
5.575000	3.692620e-05
5.580000	3.646120e-05
5.585000	3.600210e-05
5.590000	3.554900e-05
5.595000	3.510160e-05
5.600000	3.466000e-05
5.605000	3.422410e-05
5.610000	3.379370e-05
5.615000	3.336880e-05
5.620000	3.294940e-05
5.625000	3.253530e-05
5.630000	3.212650e-05
5.635000	3.172300e-05
5.640000	3.132460e-05
5.645000	3.093130e-05
5.650000	3.054300e-05
5.655000	3.015970e-05
5.660000	2.978130e-05
5.665000	2.940770e-05
5.670000	2.903890e-05
5.675000	2.867470e-05
5.680000	2.831530e-05
5.685000	2.796040e-05
5.690000	2.761000e-05
5.695000	2.726410e-05
5.700000	2.692260e-05
5.705000	2.658550e-05
5.710000	2.625260e-05
5.715000	2.592400e-05
5.720000	2.559960e-05
5.725000	2.527930e-05
5.730000	2.496310e-05
5.735000	2.465090e-05
5.740000	2.434270e-05
5.745000	2.403840e-05
5.750000	2.373790e-05
5.755000	2.344130e-05
5.760000	2.314840e-05
5.765000	2.285930e-05
5.770000	2.257380e-05
5.775000	2.229200e-05
5.780000	2.201370e-05
5.785000	2.173900e-05
5.790000	2.146770e-05
5.795000	2.119990e-05
5.800000	2.093550e-05
5.805000	2.067450e-05
5.810000	2.041670e-05
5.815000	2.016220e-05
5.820000	1.991100e-05
5.825000	1.966290e-05
5.830000	1.941790e-05
5.835000	1.917610e-05
5.840000	1.893730e-05
5.845000	1.870160e-05
5.850000	1.846880e-05
5.855000	1.823900e-05
5.860000	1.801200e-05
5.865000	1.778800e-05
5.870000	1.756680e-05
5.875000	1.734830e-05
5.880000	1.713270e-05
5.885000	1.691970e-05
5.890000	1.670940e-05
5.895000	1.650180e-05
5.900000	1.629690e-05
5.905000	1.609450e-05
5.910000	1.589460e-05
5.915000	1.569730e-05
5.920000	1.550250e-05
5.925000	1.531010e-05
5.930000	1.512010e-05
5.935000	1.493250e-05
5.940000	1.474730e-05
5.945000	1.456450e-05
5.950000	1.438390e-05
5.955000	1.420560e-05
5.960000	1.402960e-05
5.965000	1.385570e-05
5.970000	1.368410e-05
5.975000	1.351460e-05
5.980000	1.334730e-05
5.985000	1.318200e-05
5.990000	1.301880e-05
5.995000	1.285770e-05
6.000000	1.269860e-05
0.000000	0.000000e+00
