0.450	1.173	0.020	0.000	0.000	0.849	0.035	0.000	0.000	0.594	0.059	0.000	0.000	0.453	0.102	0.001	0.000
0.500	1.068	0.030	0.000	0.000	0.745	0.049	0.000	0.000	0.534	0.084	0.000	0.000	0.414	0.145	0.001	0.000
0.550	0.996	0.045	0.000	0.000	0.668	0.073	0.000	0.000	0.488	0.123	0.001	0.000	0.384	0.215	0.001	0.000
0.600	0.938	0.069	0.000	0.000	0.603	0.109	0.000	0.000	0.451	0.188	0.001	0.000	0.360	0.332	0.002	0.000
0.650	0.884	0.109	0.000	0.000	0.552	0.170	0.000	0.000	0.421	0.296	0.001	0.000	0.339	0.528	0.002	0.000
0.700	0.828	0.175	0.000	0.000	0.508	0.273	0.000	0.000	0.393	0.485	0.001	0.000	0.321	0.862	0.002	0.000
0.750	0.762	0.292	0.000	0.000	0.466	0.458	0.001	0.000	0.368	0.826	0.001	0.000	0.304	1.398	0.003	0.000
0.800	0.684	0.498	0.000	0.000	0.426	0.800	0.001	0.000	0.344	1.400	0.002	0.000	0.287	2.005	0.004	0.000
0.850	0.600	0.854	0.000	0.000	0.386	1.387	0.001	0.000	0.321	2.102	0.002	0.000	0.272	2.220	0.005	0.000
0.900	0.512	1.393	0.001	0.000	0.347	2.138	0.001	0.000	0.298	2.369	0.003	0.000	0.256	1.898	0.006	0.000
0.950	0.428	1.957	0.000	0.000	0.309	2.483	0.002	0.000	0.275	2.027	0.004	0.000	0.241	1.457	0.007	0.000
1.000	0.350	2.183	0.000	0.000	0.272	2.172	0.002	0.000	0.253	1.545	0.005	0.000	0.226	1.106	0.009	0.000
1.050	0.282	2.023	0.001	0.000	0.238	1.686	0.003	0.000	0.231	1.175	0.006	0.000	0.211	0.866	0.011	0.000
1.100	0.226	1.735	0.002	0.000	0.206	1.304	0.004	0.000	0.210	0.927	0.008	0.000	0.197	0.703	0.014	0.000
1.150	0.180	1.467	0.003	0.000	0.178	1.041	0.006	0.000	0.189	0.760	0.010	0.000	0.182	0.590	0.018	0.000
1.200	0.143	1.248	0.004	0.000	0.153	0.857	0.008	0.000	0.170	0.643	0.013	0.000	0.168	0.509	0.023	0.000
1.250	0.114	1.064	0.005	0.000	0.131	0.722	0.010	0.000	0.151	0.557	0.017	0.000	0.155	0.450	0.031	0.000
1.300	0.091	0.902	0.007	0.000	0.111	0.616	0.014	0.000	0.135	0.490	0.023	0.000	0.142	0.402	0.041	0.000
1.350	0.073	0.756	0.010	0.000	0.095	0.529	0.019	0.000	0.119	0.436	0.032	0.000	0.129	0.364	0.054	0.001
1.400	0.059	0.625	0.015	0.000	0.080	0.454	0.026	0.000	0.105	0.389	0.043	0.000	0.118	0.331	0.074	0.001
1.450	0.047	0.509	0.022	0.000	0.068	0.389	0.037	0.000	0.093	0.348	0.060	0.000	0.107	0.303	0.103	0.001
1.500	0.038	0.409	0.033	0.000	0.058	0.332	0.053	0.000	0.082	0.311	0.086	0.000	0.097	0.277	0.146	0.001
1.550	0.031	0.326	0.049	0.000	0.049	0.282	0.078	0.000	0.072	0.277	0.126	0.001	0.088	0.254	0.212	0.001
1.600	0.026	0.258	0.076	0.000	0.042	0.239	0.116	0.000	0.063	0.246	0.188	0.001	0.079	0.232	0.319	0.002
1.650	0.021	0.204	0.120	0.000	0.036	0.202	0.179	0.000	0.055	0.217	0.293	0.001	0.071	0.212	0.495	0.002
1.700	0.017	0.160	0.197	0.000	0.031	0.170	0.287	0.000	0.048	0.192	0.473	0.001	0.064	0.193	0.792	0.002
1.750	0.014	0.127	0.333	0.000	0.026	0.143	0.480	0.001	0.042	0.169	0.793	0.001	0.058	0.175	1.265	0.003
